original_movieId,reindexed_movieId,title,genres
74532,4538,Cop Out (2010),Action|Comedy|Crime
78174,4539,Sex and the City 2 (2010),Comedy|Drama|Romance
78209,4540,Get Him to the Greek (2010),Comedy
79428,4541,Dinner for Schmucks (2010),Comedy
80139,4542,Jackass 2.5 (2007),Comedy|Documentary
82852,4543,Little Fockers (2010),Comedy
85022,4544,Hall Pass (2011),Comedy
85367,4545,Just Go with It (2011),Comedy|Romance
87483,4546,Mr. Popper's Penguins (2011),Comedy
87529,4547,Your Highness (2011),Action|Adventure|Comedy|Fantasy
87867,4548,Zookeeper (2011),Comedy
91323,4549,"Sitter, The (2011)",Comedy
92264,4550,One for the Money (2012),Action|Comedy|Crime
93270,4551,Project X (2012),Comedy
93443,4552,Goon (2011),Comedy|Drama
93831,4553,American Reunion (American Pie 4) (2012),Comedy
94478,4554,Dark Shadows (2012),Comedy|Horror|IMAX
94953,4555,Wanderlust (2012),Comedy
95720,4556,"Watch, The (2012)",Comedy|Sci-Fi
96616,4557,That's My Boy (2012),Comedy
97172,4558,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
98083,4559,Jackass 3.5 (2011),Comedy|Documentary
99007,4560,Warm Bodies (2013),Comedy|Horror|Romance
100083,4561,Movie 43 (2013),Comedy
100194,4562,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy
101142,4563,"Croods, The (2013)",Adventure|Animation|Comedy
102720,4564,Epic (2013),Adventure|Animation|Fantasy
104218,4565,Grown Ups 2 (2013),Comedy
104644,4566,Maria Bamford: The Special Special Special! (2012),Comedy
104925,4567,"Family, The (2013)",Action|Comedy|Crime
109282,4568,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary
110669,4569,"Honest Liar, An (2014)",Comedy|Documentary
110771,4570,"Other Woman, The (2014)",Comedy|Romance
110773,4571,"Haunted House 2, A (2014)",Comedy|Horror
111375,4572,Walk of Shame (2014),Comedy
112497,4573,Tammy (2014),Comedy
116977,4574,Dumb and Dumber To (2014),Comedy
118930,4575,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy
119153,4576,Bill Burr: You People Are All the Same (2012),Comedy
121372,4577,Bill Burr: Let It Go (2010),Comedy
121374,4578,Bill Burr: Why Do I Do This? (2008),Comedy
121715,4579,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy
123200,4580,Jim Jefferies: I Swear to God (2009),Comedy
127116,4581,Experimenter (2015),Drama
127152,4582,Going Clear: Scientology and the Prison of Belief (2015),Documentary
127390,4583,Family Guy Presents: Blue Harvest (2007),Animation|Comedy
128097,4584,Jim Norton: American Degenerate (2013),Comedy
128099,4585,Jim Jefferies: BARE (2014),Comedy
128914,4586,Tom Segura: Completely Normal (2014),Comedy
128975,4587,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi
129737,4588,Unfinished Business (2015),Comedy
130087,4589,The Cobbler (2015),Comedy|Drama|Fantasy
134861,4590,Trevor Noah: African American (2013),(no genres listed)
135137,4591,Pixels (2015),Action|Comedy|Sci-Fi
135436,4592,The Secret Life of Pets (2016),Animation|Comedy
136443,4593,Gabriel Iglesias: Hot and Fluffy (2007),Comedy
136471,4594,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary
136511,4595,Jeff Dunham: All Over the Map (2014),Comedy
136598,4596,Vacation (2015),Adventure|Comedy
142422,4597,The Night Before (2015),Comedy
144606,4598,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller
148652,4599,The Ridiculous 6 (2015),Comedy|Western
148956,4600,How to Be Single (2016),Comedy|Romance
155509,4601,Mr. Right (2016),Action|Comedy|Romance
155812,4602,Get a Job (2016),Comedy
156609,4603,Neighbors 2: Sorority Rising (2016),Comedy
157312,4604,The Boss (2016),Comedy
157699,4605,Snowden (2016),Drama|Thriller
158813,4606,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy
159161,4607,Ali Wong: Baby Cobra (2016),(no genres listed)
159441,4608,The Do-Over (2016),Comedy
159755,4609,Popstar: Never Stop Never Stopping (2016),Comedy
160080,4610,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi
160271,4611,Central Intelligence (2016),Action|Comedy
160289,4612,O.J.: Made in America (2016),Documentary
161024,4613,Jim Jefferies: Freedumb (2016),Comedy
161580,4614,Bad Moms (2016),Comedy
162344,4615,Tom Segura: Mostly Stories (2016),Comedy
162478,4616,Masterminds (2016),Action|Comedy|Crime
162602,4617,The Girl on the Train (2016),Thriller
165103,4618,Keeping Up with the Joneses (2016),Comedy
165483,4619,Joe Rogan: Triggered (2016),Comedy
165645,4620,Bad Santa 2 (2016),Comedy
165671,4621,Ice Guardians (2016),Documentary
165843,4622,Risk (2016),Documentary
165947,4623,The True Memoirs of an International Assassin (2016),Action|Comedy
166461,4624,Moana (2016),Adventure|Animation|Children|Comedy|Fantasy
167634,4625,Fist Fight (2017),Comedy
167746,4626,The Lego Batman Movie (2017),Action|Animation|Comedy
168144,4627,Joe Rogan: Live (2006),Comedy
168326,4628,The Big Sick (2017),Comedy|Romance
168418,4629,The Boss Baby (2017),Animation|Children|Comedy
168632,4630,Bill Burr: Walk Your Way Out (2017),Comedy
168846,4631,Neal Brennan: 3 Mics (2017),Comedy
170357,4632,Dave Chappelle: The Age of Spin (2017),Comedy
170399,4633,CHiPS (2017),Action|Comedy|Drama
170401,4634,Table 19 (2017),Comedy|Drama
170813,4635,Baywatch (2017),Action|Comedy
170817,4636,Snatched (2017),Action|Comedy
170897,4637,Sandy Wexler (2017),Comedy
170937,4638,Win It All (2017),Comedy
170957,4639,Cars 3 (2017),Adventure|Animation|Comedy
171251,4640,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press (2017)",Documentary
171631,4641,Maria Bamford: Old Baby,(no genres listed)
171867,4642,Rough Night (2017),Comedy|Drama
171891,4643,Generation Iron 2,(no genres listed)
172215,4644,Saved by the Bell: Hawaiian Style (1992),Comedy
172547,4645,Despicable Me 3 (2017),Adventure|Animation|Children|Comedy
173255,4646,"Norm Macdonald: Hitler's Dog, Gossip & Trickery (2017)",Comedy
174045,4647,Goon: Last of the Enforcers (2017),Comedy
174815,4648,The House (2017),Comedy
175577,4649,Rory Scovel Tries Stand-Up for the First Time (2017),Comedy
176329,4650,Ari Shaffir: Double Negative (2017),Comedy
178323,4651,Gaga: Five Foot Two (2017),Documentary
179427,4652,Dane Cook: Troublemaker (2014),Comedy
179953,4653,A Bad Moms Christmas (2017),Comedy
180265,4654,Jim & Andy: The Great Beyond (2017),Documentary
181139,4655,Lynne Koplitz: Hormonal Beast (2017),Comedy
181659,4656,Craig Ferguson: Tickle Fight (2017),Comedy
182749,4657,Judd Apatow: The Return (2017),Comedy
183197,4658,Dave Chappelle: Equanimity (2017),Comedy
183227,4659,Dave Chappelle: The Bird Revelation (2017),Comedy
183959,4660,Tom Segura: Disgraceful (2018),Comedy
184015,4661,When We First Met (2018),Comedy
184257,4662,Making a Murderer (2015),Crime|Documentary
71,4663,Fair Game (1995),Action
779,4664,'Til There Was You (1997),Drama|Romance
1043,4665,To Gillian on Her 37th Birthday (1996),Drama|Romance
1589,4666,Cop Land (1997),Action|Crime|Drama|Thriller
1600,4667,She's So Lovely (1997),Drama|Romance
1735,4668,Great Expectations (1998),Drama|Romance
1829,4669,Chinese Box (1997),Drama|Romance
1897,4670,High Art (1998),Drama|Romance
2132,4671,Who's Afraid of Virginia Woolf? (1966),Drama
2166,4672,Return to Paradise (1998),Crime|Drama|Romance|Thriller
2331,4673,Living Out Loud (1998),Comedy|Drama|Romance
2475,4674,52 Pick-Up (1986),Action|Mystery|Thriller
2749,4675,"Morning After, The (1986)",Drama|Mystery
2764,4676,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
2844,4677,"Minus Man, The (1999)",Drama|Mystery
2969,4678,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
3099,4679,Shampoo (1975),Comedy|Drama|Romance
3103,4680,Stanley & Iris (1990),Drama|Romance
3217,4681,"Star Is Born, A (1937)",Drama
3251,4682,Agnes of God (1985),Drama|Mystery
3296,4683,To Sir with Love (1967),Drama
3537,4684,Where the Money Is (2000),Comedy|Drama
3546,4685,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
3831,4686,Saving Grace (2000),Comedy
4003,4687,She's Having a Baby (1988),Comedy
4063,4688,Prelude to a Kiss (1992),Comedy|Drama|Romance
4083,4689,Best Seller (1987),Thriller
4130,4690,Maid to Order (1987),Comedy|Fantasy
127198,4691,Dope (2015),Comedy|Drama
141718,4692,Deathgasm (2015),Comedy|Horror
167732,4693,A Street Cat Named Bob (2016),Comedy|Drama
487,4694,Lightning Jack (1994),Comedy|Western
2772,4695,Detroit Rock City (1999),Comedy
4792,4696,13 Ghosts (1960),Horror
62383,4697,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi
73,4698,"Misérables, Les (1995)",Drama|War
656,4699,Eddie (1996),Comedy
46337,4700,Garfield: A Tail of Two Kitties (2006),Animation|Children|Comedy
66511,4701,Berlin Calling (2008),Comedy|Drama
85020,4702,"Mechanic, The (2011)",Action|Drama|Thriller
95105,4703,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
99112,4704,Jack Reacher (2012),Action|Crime|Thriller
103984,4705,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama
108689,4706,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX
109846,4707,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy
110718,4708,Fading Gigolo (2013),Comedy
110730,4709,Transcendence (2014),Drama|Sci-Fi|IMAX
112868,4710,"Signal, The (2014)",Sci-Fi|Thriller
114184,4711,Camp X-Ray (2014),Drama
114795,4712,Dracula Untold (2014),Action|Drama|Fantasy
117533,4713,Citizenfour (2014),Documentary
117887,4714,Paddington (2014),Children|Comedy
120635,4715,Taken 3 (2015),Action|Crime|Thriller
127184,4716,Eden (2014),Drama
128488,4717,Wild Card (2015),Action|Crime|Drama|Thriller
130578,4718,"Gunman, The (2015)",Action|Thriller
131023,4719,That Sugar Film (2014),Documentary
131714,4720,Last Knights (2015),Action|Adventure
135532,4721,The Last Witch Hunter (2015),Action|Adventure|Fantasy
136562,4722,Steve Jobs (2015),Drama
136666,4723,Search Party (2014),Comedy
138210,4724,13 Hours (2016),Drama
141004,4725,Victor Frankenstein (2015),Drama|Horror|Sci-Fi
165551,4726,Lion (2016),Drama
52319,4727,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War
70599,4728,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi
71530,4729,Surrogates (2009),Action|Sci-Fi|Thriller
77866,4730,Robin Hood (2010),Action|Adventure|Drama|Romance|War
95088,4731,Safety Not Guaranteed (2012),Comedy|Drama
96737,4732,Dredd (2012),Action|Sci-Fi
97306,4733,Seven Psychopaths (2012),Comedy|Crime
112515,4734,"Babadook, The (2014)",Drama|Horror|Thriller
115122,4735,What We Do in the Shadows (2014),Comedy|Horror
121231,4736,It Follows (2014),Horror
144976,4737,Bone Tomahawk (2015),Horror|Western
69306,4738,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller
81782,4739,Unstoppable (2010),Action|Drama|Thriller
112171,4740,"Equalizer, The (2014)",Action|Crime|Thriller
143458,4741,The Great Hypnotist (2014),Drama|Mystery|Thriller
501,4742,Naked (1993),Drama
1844,4743,Live Flesh (Carne trémula) (1997),Drama|Romance
3342,4744,Birdy (1984),Drama|War
4082,4745,Barfly (1987),Comedy|Drama|Romance
4738,4746,Happy Accidents (2000),Romance|Sci-Fi
4864,4747,Titanica (1992),Documentary|IMAX
5088,4748,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama
6902,4749,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
7008,4750,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
7265,4751,"Dreamers, The (2003)",Drama
8254,4752,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
26681,4753,Bullet in the Head (1990),Action|Drama|War
27022,4754,Thursday (1998),Action|Crime|Thriller
27482,4755,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
33201,4756,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller
40148,4757,Revolver (2005),Crime|Drama|Thriller
43836,4758,"Pink Panther, The (2006)",Adventure|Comedy|Crime
45440,4759,Art School Confidential (2006),Comedy|Drama
50842,4760,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama
55278,4761,Sleuth (2007),Drama|Mystery|Thriller
58301,4762,Funny Games U.S. (2007),Drama|Thriller
63276,4763,Crows Zero (Kurôzu zero) (2007),Action
65130,4764,Revolutionary Road (2008),Drama|Romance
65642,4765,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller
67695,4766,Observe and Report (2009),Action|Comedy
69516,4767,"Limits of Control, The (2009)",Crime|Drama|Film-Noir
71304,4768,Thirst (Bakjwi) (2009),Drama|Horror
71429,4769,World's Greatest Dad (2009),Comedy|Drama
71520,4770,"Invention of Lying, The (2009)",Comedy
73488,4771,Blood: The Last Vampire (2009),Action|Horror|Thriller
75985,4772,Repo Men (2010),Action|Sci-Fi|Thriller
78218,4773,Unthinkable (2010),Drama|Thriller
79553,4774,Ip Man 2 (2010),Action
84952,4775,Confessions (Kokuhaku) (2010),Drama|Horror
86721,4776,Idiots and Angels (2008),Animation|Drama|Fantasy
89190,4777,Conan the Barbarian (2011),Action|Adventure|Fantasy
90403,4778,"Three Musketeers, The (2011)",Action|Adventure
91470,4779,Violet & Daisy (2011),Action|Drama
91690,4780,Friends with Kids (2011),Comedy
91947,4781,"Revenant, The (2009)",Comedy|Horror
92694,4782,Perfect Sense (2011),Drama|Romance|Sci-Fi
93855,4783,God Bless America (2011),Comedy|Drama
94931,4784,Take This Waltz (2011),Drama|Romance
95690,4785,Some Guy Who Kills People (2011),Comedy|Thriller
95761,4786,Killer Joe (2011),Crime|Thriller
98607,4787,Redline (2009),Action|Animation|Sci-Fi
99437,4788,John Dies at the End (2012),Comedy|Fantasy|Horror
100882,4789,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX
101112,4790,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX
107630,4791,High School (2010),Comedy
110330,4792,Me and you (io e te) (2012),Drama
110882,4793,Locke (2013),Drama
112623,4794,Dawn of the Planet of the Apes (2014),Sci-Fi
117466,4795,In the Heart of the Sea (2015),Action|Adventure|Drama
122890,4796,Warcraft (2016),Action|Adventure|Fantasy
127096,4797,Project Almanac (2015),Sci-Fi|Thriller
130490,4798,Insurgent (2015),Action|Sci-Fi|Thriller
131749,4799,Libre et assoupi (2014),Comedy
131920,4800,The Road Within (2014),Comedy|Drama
133217,4801,B/W (2015),Comedy|Crime|Sci-Fi
133771,4802,The Lobster (2015),Comedy|Romance|Sci-Fi
135567,4803,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi
139855,4804,Anomalisa (2015),Animation|Comedy|Fantasy
141408,4805,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror
142420,4806,High Rise (2015),Action|Drama|Sci-Fi
142456,4807,The Brand New Testament (2015),(no genres listed)
142509,4808,Hardcore Henry (2015),Action|Adventure|Sci-Fi
147142,4809,Those Happy Days (2006),Children|Comedy
149144,4810,Parasyte: Part 1 (2014),Horror|Sci-Fi
149146,4811,Parasyte: Part 2 (2015),Horror|Sci-Fi
149830,4812,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller
149902,4813,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller
151455,4814,Eddie the Eagle (2016),Comedy
151695,4815,The Survivalist (2015),Drama|Sci-Fi|Thriller
152083,4816,Whiskey Tango Foxtrot (2016),Comedy|War
152091,4817,The Brothers Grimsby (2016),Comedy
152284,4818,War and Peace (2016),Drama|Romance
152970,4819,Hunt for the Wilderpeople (2016),Adventure|Comedy
155064,4820,The Neon Demon (2016),Drama|Horror|Mystery
156371,4821,Everybody Wants Some (2016),Comedy
156387,4822,Sing Street (2016),Drama
158783,4823,The Handmaiden (2016),Drama|Romance|Thriller
159415,4824,Swiss Army Man (2016),Comedy|Drama|Romance
159717,4825,The Fundamentals of Caring (2016),Drama
160563,4826,The Legend of Tarzan (2016),Action|Adventure
161634,4827,Don't Breathe (2016),Thriller
161966,4828,Elle (2016),Thriller
162082,4829,Train to Busan (2016),Action|Thriller
162578,4830,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy
164881,4831,Night Guards (2016),Action|Sci-Fi
167790,4832,The Good Boy (2016),Children|Comedy|Drama
168266,4833,T2: Trainspotting (2017),Crime|Drama
1066,4834,Shall We Dance (1937),Comedy|Musical|Romance
5159,4835,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical
6093,4836,"Last Unicorn, The (1982)",Animation|Children|Fantasy
37830,4837,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
5959,4838,Narc (2002),Crime|Drama|Thriller
390,4839,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama
567,4840,Kika (1993),Comedy|Drama
1318,4841,Blue Juice (1995),Comedy|Drama
1554,4842,"Pillow Book, The (1996)",Drama|Romance
2729,4843,Lolita (1962),Drama|Romance
3067,4844,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
4168,4845,Get Over It (2001),Comedy|Romance
5284,4846,Crush (2001),Comedy|Romance
5508,4847,24 Hour Party People (2002),Comedy|Drama|Musical
5969,4848,My Girl 2 (1994),Comedy|Drama|Romance
5970,4849,My Girl (1991),Comedy|Drama|Romance
5992,4850,"Hours, The (2002)",Drama|Romance
6251,4851,Piglet's Big Movie (2003),Animation|Children
6291,4852,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
6774,4853,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
7773,4854,"Bang, Bang, You're Dead (2002)",Drama
8973,4855,Bad Education (La mala educación) (2004),Drama|Thriller
26776,4856,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
27731,4857,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
44694,4858,Volver (2006),Comedy|Drama
48082,4859,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
393,4860,Street Fighter (1994),Action|Adventure|Fantasy
893,4861,Mother Night (1996),Drama
1422,4862,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller
1483,4863,Crash (1996),Drama|Thriller
2798,4864,Problem Child (1990),Children|Comedy
3102,4865,Jagged Edge (1985),Crime|Romance|Thriller
3327,4866,Beyond the Mat (1999),Documentary
3812,4867,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
4037,4868,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4066,4869,I'm Gonna Git You Sucka (1988),Action|Comedy
4467,4870,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4553,4871,They Live (1988),Action|Sci-Fi|Thriller
4613,4872,K-9 (1989),Action|Comedy|Crime
4634,4873,Penn & Teller Get Killed (1989),Adventure|Comedy
4812,4874,SpaceCamp (1986),Adventure|Sci-Fi
132,4875,Jade (1995),Thriller
188,4876,"Prophecy, The (1995)",Fantasy|Horror|Mystery
1949,4877,"Man for All Seasons, A (1966)",Drama
2330,4878,Hands on a Hard Body (1996),Comedy|Documentary
2940,4879,Gilda (1946),Drama|Film-Noir|Mystery|Romance
3679,4880,"Decline of Western Civilization, The (1981)",Documentary|Musical
5177,4881,"Magnificent Ambersons, The (1942)",Drama|Romance
5385,4882,"Last Waltz, The (1978)",Documentary
6986,4883,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance
6987,4884,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
7171,4885,Aileen: Life and Death of a Serial Killer (2003),Documentary
7762,4886,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller
26084,4887,"Music Man, The (1962)",Children|Comedy|Musical|Romance
2582,4888,Twin Dragons (Shuang long hui) (1992),Action|Comedy
2924,4889,Drunken Master (Jui kuen) (1978),Action|Comedy
59103,4890,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy
8640,4891,King Arthur (2004),Action|Adventure|Drama|War
373,4892,Red Rock West (1992),Thriller
1344,4893,Cape Fear (1962),Crime|Drama|Thriller
1401,4894,Ghosts of Mississippi (1996),Drama
1465,4895,Rosewood (1997),Action|Drama
1661,4896,Switchback (1997),Crime|Mystery|Thriller
1727,4897,"Horse Whisperer, The (1998)",Drama|Romance
1950,4898,In the Heat of the Night (1967),Drama|Mystery
1957,4899,Chariots of Fire (1981),Drama
2070,4900,Tender Mercies (1983),Drama|Romance|Western
2077,4901,"Journey of Natty Gann, The (1985)",Adventure|Children
2344,4902,Runaway Train (1985),Action|Adventure|Drama|Thriller
2561,4903,True Crime (1999),Crime|Thriller
2590,4904,Hideous Kinky (1998),Drama
2682,4905,Limbo (1999),Drama
2775,4906,Head On (1998),Drama
2819,4907,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2889,4908,"Mystery, Alaska (1999)",Comedy|Drama
2996,4909,Music of the Heart (1999),Drama
3011,4910,"They Shoot Horses, Don't They? (1969)",Drama
3055,4911,Felicia's Journey (1999),Thriller
3093,4912,McCabe & Mrs. Miller (1971),Drama|Western
3117,4913,Ride with the Devil (1999),Drama|Romance|War
3185,4914,Snow Falling on Cedars (1999),Drama
3372,4915,"Bridge at Remagen, The (1969)",Action|War
3557,4916,Jennifer 8 (1992),Mystery|Thriller
3597,4917,Whipped (2000),Comedy
3684,4918,"Fabulous Baker Boys, The (1989)",Drama|Romance
3737,4919,Lonely Are the Brave (1962),Drama|Western
3873,4920,Cat Ballou (1965),Comedy|Western
3906,4921,Under Suspicion (2000),Crime|Thriller
3983,4922,You Can Count on Me (2000),Drama|Romance
3985,4923,"Eagle Has Landed, The (1976)",Drama|War
3998,4924,Proof of Life (2000),Drama
4031,4925,All the Pretty Horses (2000),Drama|Romance|Western
4035,4926,"Claim, The (2000)",Romance|Western
4042,4927,"Alamo, The (1960)",Action|Drama|War|Western
4056,4928,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
4167,4929,15 Minutes (2001),Thriller
4187,4930,Lilies of the Field (1963),Drama
4225,4931,"Dish, The (2001)",Comedy
4234,4932,"Tailor of Panama, The (2001)",Drama|Thriller
4243,4933,Brigham City (2001),Crime|Drama|Mystery
4259,4934,"Luzhin Defence, The (2000)",Drama|Romance
4265,4935,Driven (2001),Action|Thriller
4337,4936,"Sand Pebbles, The (1966)",Drama|Romance|War
4339,4937,Von Ryan's Express (1965),Action|Adventure|Drama|War
4368,4938,Dr. Dolittle 2 (2001),Comedy
4534,4939,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4535,4940,"Man from Snowy River, The (1982)",Drama|Romance|Western
4703,4941,Chocolat (1988),Drama
4719,4942,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4727,4943,Captain Corelli's Mandolin (2001),Drama|Romance|War
4736,4944,Summer Catch (2001),Comedy|Drama|Romance
4795,4945,Father Goose (1964),Adventure|Comedy|Romance|War
4799,4946,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime
4822,4947,Max Keeble's Big Move (2001),Children|Comedy
4836,4948,"Competition, The (1980)",Drama|Romance
4857,4949,Fiddler on the Roof (1971),Drama|Musical
4866,4950,"Last Castle, The (2001)",Action
4921,4951,Little Women (1933),Drama|Romance
4991,4952,Joe Somebody (2001),Comedy|Drama|Romance
5016,4953,"Shipping News, The (2001)",Drama
5102,4954,Rookie of the Year (1993),Comedy|Fantasy
5107,4955,Hart's War (2002),Drama|War
5187,4956,Hopscotch (1980),Comedy
5256,4957,Stolen Summer (2002),Drama
5282,4958,High Crimes (2002),Thriller
5338,4959,Full Moon in Blue Water (1988),Drama
5357,4960,Iron Will (1994),Adventure
5358,4961,Mountains of the Moon (1990),Adventure
5435,4962,Hombre (1967),Western
5506,4963,Blood Work (2002),Crime|Drama|Mystery|Thriller
5563,4964,City by the Sea (2002),Crime|Drama
5611,4965,"Four Feathers, The (2002)",Adventure|War
5699,4966,Tom Horn (1980),Western
5873,4967,The Emperor's Club (2002),Drama
5879,4968,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical
5899,4969,Zulu (1964),Action|Drama|War
5947,4970,Evelyn (2002),Drama
6185,4971,Dark Blue (2003),Action|Crime|Drama|Thriller
6213,4972,Tears of the Sun (2003),Action|Drama|Thriller
6246,4973,Talent for the Game (1991),Drama
6279,4974,"Good Thief, The (2002)",Crime|Drama
6299,4975,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
6386,4976,Nevada Smith (1966),Western
6448,4977,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama
6669,4978,Ikiru (1952),Drama
6808,4979,Where Eagles Dare (1968),Action|Adventure|War
6950,4980,"Missing, The (2003)",Adventure|Thriller|Western
7076,4981,Bullitt (1968),Action|Crime|Drama|Thriller
7161,4982,Cheaper by the Dozen (2003),Children|Comedy
7324,4983,Hidalgo (2004),Adventure|Drama
8121,4984,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy
8199,4985,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
26172,4986,Point Blank (1967),Action|Crime|Drama|Thriller
26865,4987,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
27821,4988,"Interpreter, The (2005)",Drama|Thriller
31700,4989,Because of Winn-Dixie (2005),Children|Comedy|Drama
32017,4990,"Pacifier, The (2005)",Action|Comedy
34334,4991,Stealth (2005),Action|Adventure|Sci-Fi|Thriller
34534,4992,Four Brothers (2005),Action|Crime|Drama
37727,4993,Flightplan (2005),Action|Drama|Thriller
39307,4994,Dreamer: Inspired by a True Story (2005),Children|Drama
42009,4995,Cheaper by the Dozen 2 (2005),Adventure|Comedy
42730,4996,Glory Road (2006),Drama
43917,4997,Eight Below (2006),Action|Adventure|Drama|Romance
44399,4998,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy
47044,4999,Miami Vice (2006),Action|Crime|Drama|Thriller
49524,5000,"Nativity Story, The (2006)",Drama
49910,5001,Freedom Writers (2007),Drama
6332,5002,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
6619,5003,Uptown Girls (2003),Comedy
7255,5004,Win a Date with Tad Hamilton! (2004),Comedy|Romance
7316,5005,Confessions of a Teenage Drama Queen (2004),Comedy
8827,5006,"Bill Cosby, Himself (1983)",Comedy|Documentary
32289,5007,Ice Princess (2005),Children|Comedy|Drama
36525,5008,Just Like Heaven (2005),Comedy|Fantasy|Romance
78316,5009,Letters to Juliet (2010),Drama|Romance
103606,5010,Stuck in Love (2012),Comedy|Drama|Romance
27416,5011,Jalla! Jalla! (2000),Comedy|Drama|Romance
98243,5012,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
160718,5013,Piper (2016),Animation
1334,5014,"Blob, The (1958)",Horror|Sci-Fi
2038,5015,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi
2091,5016,Return from Witch Mountain (1978),Children|Sci-Fi
9,5017,Sudden Death (1995),Action
75,5018,Big Bully (1996),Comedy|Drama
634,5019,Theodore Rex (1995),Comedy
